 JDAY,ELEVATION(m),TEMPERATURE(C)
  234.5000,  116.35,   30.29,
  234.5000,  114.35,   24.52,
  234.5000,  112.35,   18.10,
  234.5000,  110.35,   14.00,
  234.5000,  108.35,   11.27,
  234.5000,  106.35,   10.10,
  234.5000,  104.35,    9.63,
  234.5000,  102.35,    9.35,
  234.5000,  100.35,    9.08,
  234.5000,   98.35,    8.80,
  234.5000,   96.35,    8.53,
  234.5000,   94.35,    8.31,
  234.5000,   92.35,    8.15,
  234.5000,   90.35,    8.04,
  234.5000,   88.35,    7.97,
  234.5000,   86.35,    7.93,
  234.5000,   84.35,    7.91,
  234.5000,   82.35,    7.90,
  234.5000,   80.35,    7.90,
  234.5000,   78.35,    7.90,
  234.5000,   76.35,    7.90,
  234.5000,   74.35,    7.90,
  234.5000,   72.35,    7.90,
  234.5000,   70.35,    7.90,
  234.5000,   68.35,    7.90,
  235.5000,  123.89,  -99.00,
  235.5000,  123.79,   30.96,
  235.5000,  120.35,   30.74,
  235.5000,  118.35,   30.12,
  235.5000,  116.35,   27.32,
  235.5000,  114.35,   22.51,
  235.5000,  112.35,   18.47,
  235.5000,  110.35,   15.05,
  235.5000,  108.35,   12.10,
  235.5000,  106.35,   10.47,
  235.5000,  104.35,    9.77,
  235.5000,  102.35,    9.41,
  235.5000,  100.35,    9.11,
  235.5000,   98.35,    8.79,
  235.5000,   96.35,    8.49,
  235.5000,   94.35,    8.26,
  235.5000,   92.35,    8.11,
  235.5000,   90.35,    8.01,
  235.5000,   88.35,    7.96,
  235.5000,   86.35,    7.93,
  235.5000,   84.35,    7.91,
  235.5000,   82.35,    7.90,
  235.5000,   80.35,    7.90,
  235.5000,   78.35,    7.90,
  235.5000,   76.35,    7.90,
  235.5000,   74.35,    7.90,
  235.5000,   72.35,    7.90,
  235.5000,   70.35,    7.90,
  235.5000,   68.35,    7.90,
  236.5000,  123.89,  -99.00,
  236.5000,  123.79,   30.66,
  236.5000,  120.35,   30.46,
  236.5000,  118.35,   30.23,
  236.5000,  116.35,   28.58,
  236.5000,  114.35,   25.00,
  236.5000,  112.35,   19.48,
  236.5000,  110.35,   14.19,
  236.5000,  108.35,   10.96,
  236.5000,  106.35,    9.86,
  236.5000,  104.35,    9.48,
  236.5000,  102.35,    9.20,
  236.5000,  100.35,    8.91,
  236.5000,   98.35,    8.62,
  236.5000,   96.35,    8.37,
  236.5000,   94.35,    8.19,
  236.5000,   92.35,    8.07,
  236.5000,   90.35,    7.99,
  236.5000,   88.35,    7.95,
  236.5000,   86.35,    7.92,
  236.5000,   84.35,    7.91,
  236.5000,   82.35,    7.90,
  236.5000,   80.35,    7.90,
  236.5000,   78.35,    7.90,
  236.5000,   76.35,    7.90,
  236.5000,   74.35,    7.90,
  236.5000,   72.35,    7.90,
  236.5000,   70.35,    7.90,
  236.5000,   68.35,    7.90,
  237.5000,  123.89,  -99.00,
  237.5000,  123.79,   30.09,
  237.5000,  120.35,   29.88,
  237.5000,  118.35,   29.87,
  237.5000,  116.35,   28.53,
  237.5000,  114.35,   24.50,
  237.5000,  112.35,   18.85,
  237.5000,  110.35,   14.59,
  237.5000,  108.35,   11.98,
  237.5000,  106.35,   10.59,
  237.5000,  104.35,    9.90,
  237.5000,  102.35,    9.56,
  237.5000,  100.35,    9.31,
  237.5000,   98.35,    9.04,
  237.5000,   96.35,    8.76,
  237.5000,   94.35,    8.50,
  237.5000,   92.35,    8.28,
  237.5000,   90.35,    8.13,
  237.5000,   88.35,    8.03,
  237.5000,   86.35,    7.97,
  237.5000,   84.35,    7.93,
  237.5000,   82.35,    7.91,
  237.5000,   80.35,    7.91,
  237.5000,   78.35,    7.91,
  237.5000,   76.35,    7.91,
  237.5000,   74.35,    7.91,
  237.5000,   72.35,    7.91,
  237.5000,   70.35,    7.91,
  237.5000,   68.35,    7.91,
  238.5000,  123.89,  -99.00,
  238.5000,  123.79,   30.25,
  238.5000,  120.35,   30.00,
  238.5000,  118.35,   29.94,
  238.5000,  116.35,   29.44,
  238.5000,  114.35,   25.13,
  238.5000,  112.35,   18.40,
  238.5000,  110.35,   13.90,
  238.5000,  108.35,   11.65,
  238.5000,  106.35,   10.45,
  238.5000,  104.35,    9.83,
  238.5000,  102.35,    9.49,
  238.5000,  100.35,    9.22,
  238.5000,   98.35,    8.92,
  238.5000,   96.35,    8.63,
  238.5000,   94.35,    8.37,
  238.5000,   92.35,    8.19,
  238.5000,   90.35,    8.07,
  238.5000,   88.35,    8.00,
  238.5000,   86.35,    7.95,
  238.5000,   84.35,    7.92,
  238.5000,   82.35,    7.91,
  238.5000,   80.35,    7.91,
  238.5000,   78.35,    7.91,
  238.5000,   76.35,    7.91,
  238.5000,   74.35,    7.91,
  238.5000,   72.35,    7.91,
  238.5000,   70.35,    7.91,
  238.5000,   68.35,    7.91,
  239.5000,  123.90,  -99.00,
  239.5000,  123.80,   30.18,
  239.5000,  120.35,   29.97,
  239.5000,  118.35,   29.93,
  239.5000,  116.35,   29.54,
  239.5000,  114.35,   25.52,
  239.5000,  112.35,   19.24,
  239.5000,  110.35,   15.19,
  239.5000,  108.35,   12.60,
  239.5000,  106.35,   10.85,
  239.5000,  104.35,    9.91,
  239.5000,  102.35,    9.46,
  239.5000,  100.35,    9.16,
  239.5000,   98.35,    8.88,
  239.5000,   96.35,    8.60,
  239.5000,   94.35,    8.36,
  239.5000,   92.35,    8.17,
  239.5000,   90.35,    8.06,
  239.5000,   88.35,    7.99,
  239.5000,   86.35,    7.95,
  239.5000,   84.35,    7.92,
  239.5000,   82.35,    7.92,
  239.5000,   80.35,    7.92,
  239.5000,   78.35,    7.92,
  239.5000,   76.35,    7.92,
  239.5000,   74.35,    7.92,
  239.5000,   72.35,    7.92,
  239.5000,   70.35,    7.92,
  239.5000,   68.35,    7.92,
  240.5000,  123.89,  -99.00,
  240.5000,  123.79,   30.24,
  240.5000,  120.35,   30.05,
  240.5000,  118.35,   29.94,
  240.5000,  116.35,   28.85,
  240.5000,  114.35,   23.70,
  240.5000,  112.35,   18.08,
  240.5000,  110.35,   14.43,
  240.5000,  108.35,   11.96,
  240.5000,  106.35,   10.51,
  240.5000,  104.35,    9.78,
  240.5000,  102.35,    9.43,
  240.5000,  100.35,    9.20,
  240.5000,   98.35,    8.96,
  240.5000,   96.35,    8.70,
  240.5000,   94.35,    8.45,
  240.5000,   92.35,    8.24,
  240.5000,   90.35,    8.10,
  240.5000,   88.35,    8.01,
  240.5000,   86.35,    7.96,
  240.5000,   84.35,    7.93,
  240.5000,   82.35,    7.92,
  240.5000,   80.35,    7.92,
  240.5000,   78.35,    7.92,
  240.5000,   76.35,    7.92,
  240.5000,   74.35,    7.92,
  240.5000,   72.35,    7.92,
  240.5000,   70.35,    7.92,
  240.5000,   68.35,    7.92,
  241.5000,  123.89,  -99.00,
  241.5000,  123.79,   29.87,
  241.5000,  120.35,   29.73,
  241.5000,  118.35,   29.70,
  241.5000,  116.35,   29.05,
  241.5000,  114.35,   24.69,
  241.5000,  112.35,   18.95,
  241.5000,  110.35,   14.79,
  241.5000,  108.35,   11.96,
  241.5000,  106.35,   10.42,
  241.5000,  104.35,    9.74,
  241.5000,  102.35,    9.41,
  241.5000,  100.35,    9.18,
  241.5000,   98.35,    8.92,
  241.5000,   96.35,    8.65,
  241.5000,   94.35,    8.40,
  241.5000,   92.35,    8.20,
  241.5000,   90.35,    8.08,
  241.5000,   88.35,    8.01,
  241.5000,   86.35,    7.96,
  241.5000,   84.35,    7.93,
  241.5000,   82.35,    7.92,
  241.5000,   80.35,    7.92,
  241.5000,   78.35,    7.92,
  241.5000,   76.35,    7.92,
  241.5000,   74.35,    7.92,
  241.5000,   72.35,    7.92,
  241.5000,   70.35,    7.92,
  241.5000,   68.35,    7.92,
  242.5000,  123.89,  -99.00,
  242.5000,  123.79,   29.80,
  242.5000,  120.35,   29.58,
  242.5000,  118.35,   29.50,
  242.5000,  116.35,   29.28,
  242.5000,  114.35,   26.01,
  242.5000,  112.35,   20.53,
  242.5000,  110.35,   15.82,
  242.5000,  108.35,   12.69,
  242.5000,  106.35,   10.86,
  242.5000,  104.35,    9.95,
  242.5000,  102.35,    9.54,
  242.5000,  100.35,    9.31,
  242.5000,   98.35,    9.10,
  242.5000,   96.35,    8.86,
  242.5000,   94.35,    8.61,
  242.5000,   92.35,    8.38,
  242.5000,   90.35,    8.20,
  242.5000,   88.35,    8.08,
  242.5000,   86.35,    8.01,
  242.5000,   84.35,    7.96,
  242.5000,   82.35,    7.94,
  242.5000,   80.35,    7.93,
  242.5000,   78.35,    7.93,
  242.5000,   76.35,    7.93,
  242.5000,   74.35,    7.93,
  242.5000,   72.35,    7.93,
  242.5000,   70.35,    7.93,
  242.5000,   68.35,    7.93,
  243.5000,  123.89,  -99.00,
  243.5000,  123.79,   29.55,
  243.5000,  120.35,   29.39,
  243.5000,  118.35,   29.36,
  243.5000,  116.35,   29.36,
  243.5000,  114.35,   26.04,
  243.5000,  112.35,   19.90,
  243.5000,  110.35,   14.88,
  243.5000,  108.35,   11.91,
  243.5000,  106.35,   10.41,
  243.5000,  104.35,    9.74,
  243.5000,  102.35,    9.41,
  243.5000,  100.35,    9.16,
  243.5000,   98.35,    8.88,
  243.5000,   96.35,    8.58,
  243.5000,   94.35,    8.33,
  243.5000,   92.35,    8.16,
  243.5000,   90.35,    8.05,
  243.5000,   88.35,    8.00,
  243.5000,   86.35,    7.96,
  243.5000,   84.35,    7.94,
  243.5000,   82.35,    7.93,
  243.5000,   80.35,    7.93,
  243.5000,   78.35,    7.93,
  243.5000,   76.35,    7.93,
  243.5000,   74.35,    7.93,
  243.5000,   72.35,    7.93,
  243.5000,   70.35,    7.93,
  243.5000,   68.35,    7.93,
  244.5000,  123.89,  -99.00,
  244.5000,  123.79,   29.56,
  244.5000,  120.35,   29.40,
  244.5000,  118.35,   29.33,
  244.5000,  116.35,   29.22,
  244.5000,  114.35,   25.59,
  244.5000,  112.35,   19.82,
  244.5000,  110.35,   15.16,
  244.5000,  108.35,   12.03,
  244.5000,  106.35,   10.43,
  244.5000,  104.35,    9.71,
  244.5000,  102.35,    9.36,
  244.5000,  100.35,    9.11,
  244.5000,   98.35,    8.84,
  244.5000,   96.35,    8.57,
  244.5000,   94.35,    8.35,
  244.5000,   92.35,    8.18,
  244.5000,   90.35,    8.07,
  244.5000,   88.35,    8.01,
  244.5000,   86.35,    7.97,
  244.5000,   84.35,    7.94,
  244.5000,   82.35,    7.94,
  244.5000,   80.35,    7.94,
  244.5000,   78.35,    7.94,
  244.5000,   76.35,    7.94,
  244.5000,   74.35,    7.94,
  244.5000,   72.35,    7.94,
  244.5000,   70.35,    7.94,
  244.5000,   68.35,    7.94,
  245.5000,  123.90,  -99.00,
  245.5000,  123.80,   29.74,
  245.5000,  120.35,   29.60,
  245.5000,  118.35,   29.50,
  245.5000,  116.35,   29.45,
  245.5000,  114.35,   26.32,
  245.5000,  112.35,   20.02,
  245.5000,  110.35,   15.37,
  245.5000,  108.35,   12.20,
  245.5000,  106.35,   10.47,
  245.5000,  104.35,    9.70,
  245.5000,  102.35,    9.35,
  245.5000,  100.35,    9.11,
  245.5000,   98.35,    8.85,
  245.5000,   96.35,    8.60,
  245.5000,   94.35,    8.37,
  245.5000,   92.35,    8.20,
  245.5000,   90.35,    8.08,
  245.5000,   88.35,    8.02,
  245.5000,   86.35,    7.98,
  245.5000,   84.35,    7.95,
  245.5000,   82.35,    7.94,
  245.5000,   80.35,    7.94,
  245.5000,   78.35,    7.94,
  245.5000,   76.35,    7.94,
  245.5000,   74.35,    7.94,
  245.5000,   72.35,    7.94,
  245.5000,   70.35,    7.94,
  245.5000,   68.35,    7.94,
  246.5000,  123.90,  -99.00,
  246.5000,  123.80,   29.82,
  246.5000,  120.35,   29.70,
  246.5000,  118.35,   29.63,
  246.5000,  116.35,   29.35,
  246.5000,  114.35,   25.58,
  246.5000,  112.35,   19.44,
  246.5000,  110.35,   15.57,
  246.5000,  108.35,   12.62,
  246.5000,  106.35,   10.78,
  246.5000,  104.35,    9.87,
  246.5000,  102.35,    9.45,
  246.5000,  100.35,    9.19,
  246.5000,   98.35,    8.94,
  246.5000,   96.35,    8.68,
  246.5000,   94.35,    8.44,
  246.5000,   92.35,    8.25,
  246.5000,   90.35,    8.12,
  246.5000,   88.35,    8.04,
  246.5000,   86.35,    7.99,
  246.5000,   84.35,    7.96,
  246.5000,   82.35,    7.95,
  246.5000,   80.35,    7.94,
  246.5000,   78.35,    7.94,
  246.5000,   76.35,    7.94,
  246.5000,   74.35,    7.94,
  246.5000,   72.35,    7.94,
  246.5000,   70.35,    7.94,
  246.5000,   68.35,    7.94,
  247.5000,  123.89,  -99.00,
  247.5000,  123.79,   29.68,
  247.5000,  120.35,   29.39,
  247.5000,  118.35,   29.12,
  247.5000,  116.35,   27.87,
  247.5000,  114.35,   23.28,
  247.5000,  112.35,   18.37,
  247.5000,  110.35,   14.89,
  247.5000,  108.35,   12.08,
  247.5000,  106.35,   10.41,
  247.5000,  104.35,    9.67,
  247.5000,  102.35,    9.35,
  247.5000,  100.35,    9.12,
  247.5000,   98.35,    8.88,
  247.5000,   96.35,    8.63,
  247.5000,   94.35,    8.39,
  247.5000,   92.35,    8.22,
  247.5000,   90.35,    8.10,
  247.5000,   88.35,    8.03,
  247.5000,   86.35,    7.99,
  247.5000,   84.35,    7.96,
  247.5000,   82.35,    7.95,
  247.5000,   80.35,    7.95,
  247.5000,   78.35,    7.95,
  247.5000,   76.35,    7.95,
  247.5000,   74.35,    7.95,
  247.5000,   72.35,    7.95,
  247.5000,   70.35,    7.95,
  247.5000,   68.35,    7.95,
  248.5000,  123.89,  -99.00,
  248.5000,  123.79,   29.50,
  248.5000,  120.35,   29.31,
  248.5000,  118.35,   28.93,
  248.5000,  116.35,   28.84,
  248.5000,  114.35,   26.15,
  248.5000,  112.35,   21.01,
  248.5000,  110.35,   16.10,
  248.5000,  108.35,   12.16,
  248.5000,  106.35,   10.21,
  248.5000,  104.35,    9.55,
  248.5000,  102.35,    9.29,
  248.5000,  100.35,    9.08,
  248.5000,   98.35,    8.84,
  248.5000,   96.35,    8.58,
  248.5000,   94.35,    8.36,
  248.5000,   92.35,    8.20,
  248.5000,   90.35,    8.09,
  248.5000,   88.35,    8.03,
  248.5000,   86.35,    7.99,
  248.5000,   84.35,    7.96,
  248.5000,   82.35,    7.95,
  248.5000,   80.35,    7.95,
  248.5000,   78.35,    7.95,
  248.5000,   76.35,    7.95,
  248.5000,   74.35,    7.95,
  248.5000,   72.35,    7.95,
  248.5000,   70.35,    7.95,
  248.5000,   68.35,    7.95,
  249.5000,  123.89,  -99.00,
  249.5000,  123.79,   29.43,
  249.5000,  120.35,   29.17,
  249.5000,  118.35,   28.89,
  249.5000,  116.35,   28.39,
  249.5000,  114.35,   25.02,
  249.5000,  112.35,   19.94,
  249.5000,  110.35,   15.54,
  249.5000,  108.35,   12.46,
  249.5000,  106.35,   10.73,
  249.5000,  104.35,    9.90,
  249.5000,  102.35,    9.52,
  249.5000,  100.35,    9.31,
  249.5000,   98.35,    9.12,
  249.5000,   96.35,    8.89,
  249.5000,   94.35,    8.65,
  249.5000,   92.35,    8.42,
  249.5000,   90.35,    8.24,
  249.5000,   88.35,    8.11,
  249.5000,   86.35,    8.04,
  249.5000,   84.35,    7.99,
  249.5000,   82.35,    7.96,
  249.5000,   80.35,    7.96,
  249.5000,   78.35,    7.96,
  249.5000,   76.35,    7.96,
  249.5000,   74.35,    7.96,
  249.5000,   72.35,    7.96,
  249.5000,   70.35,    7.96,
  249.5000,   68.35,    7.96,
  250.5000,  123.89,  -99.00,
  250.5000,  123.79,   29.33,
  250.5000,  120.35,   29.12,
  250.5000,  118.35,   28.90,
  250.5000,  116.35,   28.74,
  250.5000,  114.35,   25.34,
  250.5000,  112.35,   19.16,
  250.5000,  110.35,   14.50,
  250.5000,  108.35,   11.85,
  250.5000,  106.35,   10.47,
  250.5000,  104.35,    9.77,
  250.5000,  102.35,    9.41,
  250.5000,  100.35,    9.14,
  250.5000,   98.35,    8.85,
  250.5000,   96.35,    8.55,
  250.5000,   94.35,    8.31,
  250.5000,   92.35,    8.16,
  250.5000,   90.35,    8.07,
  250.5000,   88.35,    8.02,
  250.5000,   86.35,    7.99,
  250.5000,   84.35,    7.97,
  250.5000,   82.35,    7.96,
  250.5000,   80.35,    7.96,
  250.5000,   78.35,    7.96,
  250.5000,   76.35,    7.96,
  250.5000,   74.35,    7.96,
  250.5000,   72.35,    7.96,
  250.5000,   70.35,    7.96,
  250.5000,   68.35,    7.96,
  251.5000,  123.89,  -99.00,
  251.5000,  123.79,   29.46,
  251.5000,  120.35,   29.22,
  251.5000,  118.35,   29.10,
  251.5000,  116.35,   28.77,
  251.5000,  114.35,   25.20,
  251.5000,  112.35,   19.65,
  251.5000,  110.35,   15.15,
  251.5000,  108.35,   12.12,
  251.5000,  106.35,   10.63,
  251.5000,  104.35,    9.86,
  251.5000,  102.35,    9.46,
  251.5000,  100.35,    9.20,
  251.5000,   98.35,    8.96,
  251.5000,   96.35,    8.70,
  251.5000,   94.35,    8.46,
  251.5000,   92.35,    8.27,
  251.5000,   90.35,    8.14,
  251.5000,   88.35,    8.06,
  251.5000,   86.35,    8.01,
  251.5000,   84.35,    7.98,
  251.5000,   82.35,    7.97,
  251.5000,   80.35,    7.96,
  251.5000,   78.35,    7.96,
  251.5000,   76.35,    7.96,
  251.5000,   74.35,    7.96,
  251.5000,   72.35,    7.96,
  251.5000,   70.35,    7.96,
  251.5000,   68.35,    7.96,
  252.5000,  123.89,  -99.00,
  252.5000,  123.79,   29.28,
  252.5000,  120.35,   29.13,
  252.5000,  118.35,   29.01,
  252.5000,  116.35,   28.98,
  252.5000,  114.35,   26.36,
  252.5000,  112.35,   20.52,
  252.5000,  110.35,   15.82,
  252.5000,  108.35,   12.74,
  252.5000,  106.35,   10.87,
  252.5000,  104.35,    9.85,
  252.5000,  102.35,    9.37,
  252.5000,  100.35,    9.10,
  252.5000,   98.35,    8.84,
  252.5000,   96.35,    8.58,
  252.5000,   94.35,    8.35,
  252.5000,   92.35,    8.19,
  252.5000,   90.35,    8.09,
  252.5000,   88.35,    8.03,
  252.5000,   86.35,    8.00,
  252.5000,   84.35,    7.98,
  252.5000,   82.35,    7.97,
  252.5000,   80.35,    7.97,
  252.5000,   78.35,    7.97,
  252.5000,   76.35,    7.97,
  252.5000,   74.35,    7.97,
  252.5000,   72.35,    7.97,
  252.5000,   70.35,    7.97,
  252.5000,   68.35,    7.97,
  253.5000,  123.89,  -99.00,
  253.5000,  123.79,   29.34,
  253.5000,  120.35,   29.12,
  253.5000,  118.35,   29.06,
  253.5000,  116.35,   29.06,
  253.5000,  114.35,   27.83,
  253.5000,  112.35,   20.62,
  253.5000,  110.35,   15.36,
  253.5000,  108.35,   12.04,
  253.5000,  106.35,   10.40,
  253.5000,  104.35,    9.67,
  253.5000,  102.35,    9.35,
  253.5000,  100.35,    9.15,
  253.5000,   98.35,    8.97,
  253.5000,   96.35,    8.77,
  253.5000,   94.35,    8.56,
  253.5000,   92.35,    8.37,
  253.5000,   90.35,    8.22,
  253.5000,   88.35,    8.11,
  253.5000,   86.35,    8.05,
  253.5000,   84.35,    8.00,
  253.5000,   82.35,    7.98,
  253.5000,   80.35,    7.97,
  253.5000,   78.35,    7.97,
  253.5000,   76.35,    7.97,
  253.5000,   74.35,    7.97,
  253.5000,   72.35,    7.97,
  253.5000,   70.35,    7.97,
  253.5000,   68.35,    7.97,
  254.5000,  123.89,  -99.00,
  254.5000,  123.79,   29.33,
  254.5000,  120.35,   29.16,
  254.5000,  118.35,   29.10,
  254.5000,  116.35,   28.99,
  254.5000,  114.35,   25.26,
  254.5000,  112.35,   18.33,
  254.5000,  110.35,   14.60,
  254.5000,  108.35,   12.11,
  254.5000,  106.35,   10.65,
  254.5000,  104.35,    9.84,
  254.5000,  102.35,    9.44,
  254.5000,  100.35,    9.21,
  254.5000,   98.35,    9.00,
  254.5000,   96.35,    8.75,
  254.5000,   94.35,    8.50,
  254.5000,   92.35,    8.29,
  254.5000,   90.35,    8.16,
  254.5000,   88.35,    8.08,
  254.5000,   86.35,    8.03,
  254.5000,   84.35,    8.00,
  254.5000,   82.35,    7.98,
  254.5000,   80.35,    7.98,
  254.5000,   78.35,    7.98,
  254.5000,   76.35,    7.98,
  254.5000,   74.35,    7.98,
  254.5000,   72.35,    7.98,
  254.5000,   70.35,    7.98,
  254.5000,   68.35,    7.98,
  255.5000,  123.89,  -99.00,
  255.5000,  123.79,   28.80,
  255.5000,  120.35,   28.63,
  255.5000,  118.35,   28.48,
  255.5000,  116.35,   27.70,
  255.5000,  114.35,   24.09,
  255.5000,  112.35,   19.20,
  255.5000,  110.35,   15.27,
  255.5000,  108.35,   12.26,
  255.5000,  106.35,   10.45,
  255.5000,  104.35,    9.61,
  255.5000,  102.35,    9.28,
  255.5000,  100.35,    9.07,
  255.5000,   98.35,    8.85,
  255.5000,   96.35,    8.61,
  255.5000,   94.35,    8.40,
  255.5000,   92.35,    8.24,
  255.5000,   90.35,    8.13,
  255.5000,   88.35,    8.06,
  255.5000,   86.35,    8.02,
  255.5000,   84.35,    7.99,
  255.5000,   82.35,    7.98,
  255.5000,   80.35,    7.98,
  255.5000,   78.35,    7.98,
  255.5000,   76.35,    7.98,
  255.5000,   74.35,    7.98,
  255.5000,   72.35,    7.98,
  255.5000,   70.35,    7.98,
  255.5000,   68.35,    7.98,
  256.5000,  123.89,  -99.00,
  256.5000,  123.79,   28.74,
  256.5000,  120.35,   28.55,
  256.5000,  118.35,   28.46,
  256.5000,  116.35,   28.45,
  256.5000,  114.35,   26.42,
  256.5000,  112.35,   20.98,
  256.5000,  110.35,   16.03,
  256.5000,  108.35,   12.30,
  256.5000,  106.35,   10.33,
  256.5000,  104.35,    9.56,
  256.5000,  102.35,    9.27,
  256.5000,  100.35,    9.09,
  256.5000,   98.35,    8.89,
  256.5000,   96.35,    8.65,
  256.5000,   94.35,    8.43,
  256.5000,   92.35,    8.26,
  256.5000,   90.35,    8.14,
  256.5000,   88.35,    8.07,
  256.5000,   86.35,    8.03,
  256.5000,   84.35,    8.00,
  256.5000,   82.35,    7.99,
  256.5000,   80.35,    7.98,
  256.5000,   78.35,    7.98,
  256.5000,   76.35,    7.98,
  256.5000,   74.35,    7.98,
  256.5000,   72.35,    7.98,
  256.5000,   70.35,    7.98,
  256.5000,   68.35,    7.98,
  257.5000,  123.90,  -99.00,
  257.5000,  123.80,   28.93,
  257.5000,  120.35,   28.80,
  257.5000,  118.35,   28.73,
  257.5000,  116.35,   28.73,
  257.5000,  114.35,   27.06,
  257.5000,  112.35,   20.57,
  257.5000,  110.35,   15.62,
  257.5000,  108.35,   12.41,
  257.5000,  106.35,   10.81,
  257.5000,  104.35,   10.00,
  257.5000,  102.35,    9.58,
  257.5000,  100.35,    9.35,
  257.5000,   98.35,    9.17,
  257.5000,   96.35,    8.95,
  257.5000,   94.35,    8.69,
  257.5000,   92.35,    8.45,
